Entity,Code,Date,Daily confirmed cases,Total confirmed cases (cases)
Guyana,GUY,"Mar 23, 2020",0.14286,5
Guyana,GUY,"Mar 24, 2020",0.14286,5
Guyana,GUY,"Mar 25, 2020",0.14286,5
Guyana,GUY,"Mar 26, 2020",0,5
Guyana,GUY,"Mar 27, 2020",0,5
Guyana,GUY,"Mar 28, 2020",0,5
Guyana,GUY,"Mar 29, 2020",0.42857,8
Guyana,GUY,"Mar 30, 2020",0.42857,8
Guyana,GUY,"Mar 31, 2020",0.42857,8
Guyana,GUY,"Apr 1, 2020",1,12
Guyana,GUY,"Apr 2, 2020",2,19
Guyana,GUY,"Apr 3, 2020",2,19
Guyana,GUY,"Apr 4, 2020",2.57143,23
Guyana,GUY,"Apr 5, 2020",2.28571,24
Guyana,GUY,"Apr 6, 2020",3,29
Guyana,GUY,"Apr 7, 2020",3.28571,31
Guyana,GUY,"Apr 8, 2020",3,33
Guyana,GUY,"Apr 9, 2020",2.57143,37
Guyana,GUY,"Apr 10, 2020",2.57143,37
Guyana,GUY,"Apr 11, 2020",2.42857,40
Guyana,GUY,"Apr 12, 2020",3,45
Guyana,GUY,"Apr 13, 2020",2.28571,45
Guyana,GUY,"Apr 14, 2020",2.28571,47
Guyana,GUY,"Apr 15, 2020",2.14286,48
Guyana,GUY,"Apr 16, 2020",2.57143,55
Guyana,GUY,"Apr 17, 2020",2.85714,57
Guyana,GUY,"Apr 18, 2020",3.28571,63
Guyana,GUY,"Apr 19, 2020",2.57143,63
Guyana,GUY,"Apr 20, 2020",2.85714,65
Guyana,GUY,"Apr 21, 2020",2.71429,66
Guyana,GUY,"Apr 22, 2020",2.71429,67
Guyana,GUY,"Apr 23, 2020",1.71429,67
Guyana,GUY,"Apr 24, 2020",1.85714,70
Guyana,GUY,"Apr 25, 2020",1.42857,73
Guyana,GUY,"Apr 26, 2020",1.57143,74
Guyana,GUY,"Apr 27, 2020",1.28571,74
Guyana,GUY,"Apr 28, 2020",1.14286,74
Guyana,GUY,"Apr 29, 2020",1.14286,75
Guyana,GUY,"Apr 30, 2020",1.57143,78
Guyana,GUY,"May 1, 2020",1.71429,82
Guyana,GUY,"May 2, 2020",1.28571,82
Guyana,GUY,"May 3, 2020",1.14286,82
Guyana,GUY,"May 4, 2020",1.14286,82
Guyana,GUY,"May 5, 2020",2.57143,92
Guyana,GUY,"May 6, 2020",2.57143,93
Guyana,GUY,"May 7, 2020",2.14286,93
Guyana,GUY,"May 8, 2020",1.57143,93
Guyana,GUY,"May 9, 2020",1.71429,94
Guyana,GUY,"May 10, 2020",2.14286,97
Guyana,GUY,"May 11, 2020",3.14286,104
Guyana,GUY,"May 12, 2020",2.42857,109
Guyana,GUY,"May 13, 2020",2.85714,113
Guyana,GUY,"May 14, 2020",2.85714,113
Guyana,GUY,"May 15, 2020",2.85714,113
Guyana,GUY,"May 16, 2020",3.14286,116
Guyana,GUY,"May 17, 2020",2.85714,117
Guyana,GUY,"May 18, 2020",1.85714,117
Guyana,GUY,"May 19, 2020",2.14286,124
Guyana,GUY,"May 20, 2020",1.71429,125
Guyana,GUY,"May 21, 2020",1.71429,125
Guyana,GUY,"May 22, 2020",2,127
Guyana,GUY,"May 23, 2020",1.57143,127
Guyana,GUY,"May 24, 2020",1.42857,127
Guyana,GUY,"May 25, 2020",2.57143,135
Guyana,GUY,"May 26, 2020",1.85714,137
Guyana,GUY,"May 27, 2020",2,139
Guyana,GUY,"May 28, 2020",2,139
Guyana,GUY,"May 29, 2020",3.28571,150
Guyana,GUY,"May 30, 2020",3.28571,150
Guyana,GUY,"May 31, 2020",3.57143,152
Guyana,GUY,"Jun 1, 2020",2.57143,153
Guyana,GUY,"Jun 2, 2020",2.28571,153
Guyana,GUY,"Jun 3, 2020",2,153
Guyana,GUY,"Jun 4, 2020",2,153
Guyana,GUY,"Jun 5, 2020",0.42857,153
Guyana,GUY,"Jun 6, 2020",0.42857,153
Guyana,GUY,"Jun 7, 2020",0.28571,154
Guyana,GUY,"Jun 8, 2020",0.14286,154
Guyana,GUY,"Jun 9, 2020",0.14286,154
Guyana,GUY,"Jun 10, 2020",0.42857,156
Guyana,GUY,"Jun 11, 2020",0.42857,156
Guyana,GUY,"Jun 12, 2020",0.71429,158
Guyana,GUY,"Jun 13, 2020",0.85714,159
Guyana,GUY,"Jun 14, 2020",0.71429,159
Guyana,GUY,"Jun 15, 2020",0.71429,159
Guyana,GUY,"Jun 16, 2020",0.71429,159
Guyana,GUY,"Jun 17, 2020",2.14286,171
Guyana,GUY,"Jun 18, 2020",2.14286,171
Guyana,GUY,"Jun 19, 2020",3.57143,183
Guyana,GUY,"Jun 20, 2020",3.42857,183
Guyana,GUY,"Jun 21, 2020",3.42857,183
Guyana,GUY,"Jun 22, 2020",3.57143,184
Guyana,GUY,"Jun 23, 2020",6.57143,205
Guyana,GUY,"Jun 24, 2020",5,206
Guyana,GUY,"Jun 25, 2020",5.42857,209
Guyana,GUY,"Jun 26, 2020",4.57143,215
Guyana,GUY,"Jun 27, 2020",6.71429,230
Guyana,GUY,"Jun 28, 2020",6.71429,230
Guyana,GUY,"Jun 29, 2020",6.57143,230
Guyana,GUY,"Jun 30, 2020",4.28571,235
Guyana,GUY,"Jul 1, 2020",5.57143,245
Guyana,GUY,"Jul 2, 2020",5.57143,248
Guyana,GUY,"Jul 3, 2020",5,250
Haiti,HTI,"Mar 20, 2020",,2
Haiti,HTI,"Mar 21, 2020",,2
Haiti,HTI,"Mar 22, 2020",0.66667,2
Haiti,HTI,"Mar 23, 2020",0.5,2
Haiti,HTI,"Mar 24, 2020",1,5
Haiti,HTI,"Mar 25, 2020",1.16667,7
Haiti,HTI,"Mar 26, 2020",1.14286,8
Haiti,HTI,"Mar 27, 2020",0.85714,8
Haiti,HTI,"Mar 28, 2020",0.85714,8
Haiti,HTI,"Mar 29, 2020",0.85714,8
Haiti,HTI,"Mar 30, 2020",1.85714,15
Haiti,HTI,"Mar 31, 2020",1.42857,15
Haiti,HTI,"Apr 1, 2020",1.14286,15
Haiti,HTI,"Apr 2, 2020",1.14286,16
Haiti,HTI,"Apr 3, 2020",1.42857,18
Haiti,HTI,"Apr 4, 2020",1.42857,18
Haiti,HTI,"Apr 5, 2020",1.85714,21
Haiti,HTI,"Apr 6, 2020",0.85714,21
Haiti,HTI,"Apr 7, 2020",1.28571,24
Haiti,HTI,"Apr 8, 2020",1.42857,25
Haiti,HTI,"Apr 9, 2020",1.57143,27
Haiti,HTI,"Apr 10, 2020",1.71429,30
Haiti,HTI,"Apr 11, 2020",1.85714,31
Haiti,HTI,"Apr 12, 2020",1.71429,33
Haiti,HTI,"Apr 13, 2020",1.71429,33
Haiti,HTI,"Apr 14, 2020",2.28571,40
Haiti,HTI,"Apr 15, 2020",2.14286,40
Haiti,HTI,"Apr 16, 2020",2,41
Haiti,HTI,"Apr 17, 2020",1.85714,43
Haiti,HTI,"Apr 18, 2020",1.85714,44
Haiti,HTI,"Apr 19, 2020",1.57143,44
Haiti,HTI,"Apr 20, 2020",2,47
Haiti,HTI,"Apr 21, 2020",2.42857,57
Haiti,HTI,"Apr 22, 2020",2.57143,58
Haiti,HTI,"Apr 23, 2020",3,62
Haiti,HTI,"Apr 24, 2020",4.14286,72
Haiti,HTI,"Apr 25, 2020",4,72
Haiti,HTI,"Apr 26, 2020",4,72
Haiti,HTI,"Apr 27, 2020",3.57143,72
Haiti,HTI,"Apr 28, 2020",2.71429,76
Haiti,HTI,"Apr 29, 2020",2.57143,76
Haiti,HTI,"Apr 30, 2020",2,76
Haiti,HTI,"May 1, 2020",1.28571,81
Haiti,HTI,"May 2, 2020",1.85714,85
Haiti,HTI,"May 3, 2020",1.85714,85
Haiti,HTI,"May 4, 2020",1.85714,85
Haiti,HTI,"May 5, 2020",3.42857,100
Haiti,HTI,"May 6, 2020",3.57143,101
Haiti,HTI,"May 7, 2020",4.57143,108
Haiti,HTI,"May 8, 2020",6.85714,129
Haiti,HTI,"May 9, 2020",8.71429,146
Haiti,HTI,"May 10, 2020",9.42857,151
Haiti,HTI,"May 11, 2020",13.85714,182
Haiti,HTI,"May 12, 2020",15.57143,209
Haiti,HTI,"May 13, 2020",16.85714,219
Haiti,HTI,"May 14, 2020",18,234
Haiti,HTI,"May 15, 2020",20.57143,273
Haiti,HTI,"May 16, 2020",23.42857,310
Haiti,HTI,"May 17, 2020",29.57143,358
Haiti,HTI,"May 18, 2020",39.14286,456
Haiti,HTI,"May 19, 2020",46.28571,533
Haiti,HTI,"May 20, 2020",53.85714,596
Haiti,HTI,"May 21, 2020",51.71429,596
Haiti,HTI,"May 22, 2020",65.85714,734
Haiti,HTI,"May 23, 2020",71.71429,812
Haiti,HTI,"May 24, 2020",72.42857,865
Haiti,HTI,"May 25, 2020",71.71429,958
Haiti,HTI,"May 26, 2020",75.71429,1063
Haiti,HTI,"May 27, 2020",82.57143,1174
Haiti,HTI,"May 28, 2020",103.42857,1320
Haiti,HTI,"May 29, 2020",101.28571,1443
Haiti,HTI,"May 30, 2020",110.28571,1584
Haiti,HTI,"May 31, 2020",142.85714,1865
Haiti,HTI,"Jun 1, 2020",166.57143,2124
Haiti,HTI,"Jun 2, 2020",166.14286,2226
Haiti,HTI,"Jun 3, 2020",190.42857,2507
Haiti,HTI,"Jun 4, 2020",188.57143,2640
Haiti,HTI,"Jun 5, 2020",171,2640
Haiti,HTI,"Jun 6, 2020",191.42857,2924
Haiti,HTI,"Jun 7, 2020",172.42857,3072
Haiti,HTI,"Jun 8, 2020",172.85714,3334
Haiti,HTI,"Jun 9, 2020",187.42857,3538
Haiti,HTI,"Jun 10, 2020",165,3662
Haiti,HTI,"Jun 11, 2020",165.14286,3796
Haiti,HTI,"Jun 12, 2020",185.85714,3941
Haiti,HTI,"Jun 13, 2020",145.28571,3941
Haiti,HTI,"Jun 14, 2020",156.14286,4165
Haiti,HTI,"Jun 15, 2020",139.28571,4309
Haiti,HTI,"Jun 16, 2020",129,4441
Haiti,HTI,"Jun 17, 2020",126.42857,4547
Haiti,HTI,"Jun 18, 2020",127.42857,4688
Haiti,HTI,"Jun 19, 2020",139.28571,4916
Haiti,HTI,"Jun 20, 2020",148.42857,4980
Haiti,HTI,"Jun 21, 2020",130.28571,5077
Haiti,HTI,"Jun 22, 2020",128.85714,5211
Haiti,HTI,"Jun 23, 2020",110,5211
Haiti,HTI,"Jun 24, 2020",111,5324
Haiti,HTI,"Jun 25, 2020",105.85714,5429
Haiti,HTI,"Jun 26, 2020",89.57143,5543
Haiti,HTI,"Jun 27, 2020",106,5722
Haiti,HTI,"Jun 28, 2020",100,5777
Haiti,HTI,"Jun 29, 2020",90.85714,5847
Haiti,HTI,"Jun 30, 2020",103.14286,5933
Haiti,HTI,"Jul 1, 2020",93,5975
Haiti,HTI,"Jul 2, 2020",87.28571,6040
Haiti,HTI,"Jul 3, 2020",79.71429,6101
High income,,"Dec 31, 2019",,0
High income,,"Jan 1, 2020",,0
High income,,"Jan 2, 2020",0,0
High income,,"Jan 3, 2020",0,0
High income,,"Jan 4, 2020",0,0
High income,,"Jan 5, 2020",0,0
High income,,"Jan 6, 2020",0,0
High income,,"Jan 7, 2020",0,0
High income,,"Jan 8, 2020",0,0
High income,,"Jan 9, 2020",0,0
High income,,"Jan 10, 2020",0,0
High income,,"Jan 11, 2020",0,0
High income,,"Jan 12, 2020",0,0
High income,,"Jan 13, 2020",0,0
High income,,"Jan 14, 2020",0,0
High income,,"Jan 15, 2020",0.14286,1
High income,,"Jan 16, 2020",0.14286,1
High income,,"Jan 17, 2020",0.14286,1
High income,,"Jan 18, 2020",0.14286,1
High income,,"Jan 19, 2020",0.14286,1
High income,,"Jan 20, 2020",0.28571,2
High income,,"Jan 21, 2020",0.57143,4
High income,,"Jan 22, 2020",0.42857,4
High income,,"Jan 23, 2020",0.42857,4
High income,,"Jan 24, 2020",1.14286,9
High income,,"Jan 25, 2020",2.14286,16
High income,,"Jan 26, 2020",3.14286,23
High income,,"Jan 27, 2020",4,30
High income,,"Jan 28, 2020",4.57143,36
High income,,"Jan 29, 2020",6.14286,47
High income,,"Jan 30, 2020",8.14286,61
High income,,"Jan 31, 2020",10.14286,80
High income,,"Feb 1, 2020",11.71429,98
High income,,"Feb 2, 2020",12.71429,112
High income,,"Feb 3, 2020",12.42857,117
High income,,"Feb 4, 2020",12.14286,121
High income,,"Feb 5, 2020",12.85714,137
High income,,"Feb 6, 2020",12.42857,148
High income,,"Feb 7, 2020",11.57143,161
High income,,"Feb 8, 2020",10.71429,173
High income,,"Feb 9, 2020",10.14286,183
High income,,"Feb 10, 2020",10.28571,189
High income,,"Feb 11, 2020",11,198
High income,,"Feb 12, 2020",9.28571,202
High income,,"Feb 13, 2020",9,211
High income,,"Feb 14, 2020",8.71429,222
High income,,"Feb 15, 2020",9.57143,240
High income,,"Feb 16, 2020",11,260
High income,,"Feb 17, 2020",12.28571,275
High income,,"Feb 18, 2020",11.71429,280
High income,,"Feb 19, 2020",14.85714,306
High income,,"Feb 20, 2020",21.71429,363
High income,,"Feb 21, 2020",32.85714,452
High income,,"Feb 22, 2020",65.28571,697
High income,,"Feb 23, 2020",112.57143,1048
High income,,"Feb 24, 2020",144.28571,1285
High income,,"Feb 25, 2020",180.14286,1541
High income,,"Feb 26, 2020",235.28571,1953
High income,,"Feb 27, 2020",313.71429,2559
High income,,"Feb 28, 2020",419.42857,3388
High income,,"Feb 29, 2020",565.28571,4654
High income,,"Mar 1, 2020",661.28571,5677
High income,,"Mar 2, 2020",838.14286,7152
High income,,"Mar 3, 2020",968.71429,8322
High income,,"Mar 4, 2020",1096.14286,9626
High income,,"Mar 5, 2020",1231.42857,11179
High income,,"Mar 6, 2020",1430.28571,13400
High income,,"Mar 7, 2020",1634.71429,16097
High income,,"Mar 8, 2020",1881.57143,18848
High income,,"Mar 9, 2020",2138.42857,22121
High income,,"Mar 10, 2020",2548.28571,26160
High income,,"Mar 11, 2020",2926.14286,30109
High income,,"Mar 12, 2020",3622.42857,36536
High income,,"Mar 13, 2020",4431.28571,44419
High income,,"Mar 14, 2020",5243.71429,52803
High income,,"Mar 15, 2020",6337.57143,63211
High income,,"Mar 16, 2020",7356.85714,73619
High income,,"Mar 17, 2020",8489.85714,85589
High income,,"Mar 18, 2020",10024.71429,100282
High income,,"Mar 19, 2020",11640.42857,118019
High income,,"Mar 20, 2020",14529.71429,146127
High income,,"Mar 21, 2020",17374.57143,174425
High income,,"Mar 22, 2020",20230,204821
High income,,"Mar 23, 2020",23038.57143,234889
High income,,"Mar 24, 2020",27018.14286,274716
High income,,"Mar 25, 2020",30187,311591
High income,,"Mar 26, 2020",34379,358672
High income,,"Mar 27, 2020",38000.85714,412133
High income,,"Mar 28, 2020",41991.14286,468363
High income,,"Mar 29, 2020",45316.85714,522039
High income,,"Mar 30, 2020",47903.42857,570213
High income,,"Mar 31, 2020",50121.42857,625566
High income,,"Apr 1, 2020",53781.71429,688063
High income,,"Apr 2, 2020",56423.71429,753638
High income,,"Apr 3, 2020",58187.71429,819447
High income,,"Apr 4, 2020",60403.57143,891188
High income,,"Apr 5, 2020",62678.85714,960791
High income,,"Apr 6, 2020",63674.14286,1015932
High income,,"Apr 7, 2020",64464.14286,1076815
High income,,"Apr 8, 2020",64221,1137610
High income,,"Apr 9, 2020",64604.85714,1205872
High income,,"Apr 10, 2020",65250.42857,1276200
High income,,"Apr 11, 2020",65189.71429,1347516
High income,,"Apr 12, 2020",64327.85714,1411086
High income,,"Apr 13, 2020",64058.42857,1464341
High income,,"Apr 14, 2020",62449.85714,1513964
High income,,"Apr 15, 2020",62044.71429,1571923
High income,,"Apr 16, 2020",60595.57143,1630041
High income,,"Apr 17, 2020",59473.57143,1692515
High income,,"Apr 18, 2020",57759.14286,1751830
High income,,"Apr 19, 2020",56980.42857,1809949
High income,,"Apr 20, 2020",56346.57143,1858767
High income,,"Apr 21, 2020",56928.57143,1912464
High income,,"Apr 22, 2020",57585.28571,1975020
High income,,"Apr 23, 2020",55608.85714,2019303
High income,,"Apr 24, 2020",54178.42857,2071764
High income,,"Apr 25, 2020",52643.71429,2120336
High income,,"Apr 26, 2020",54480,2191309
High income,,"Apr 27, 2020",54175.71429,2237997
High income,,"Apr 28, 2020",52507.28571,2280015
High income,,"Apr 29, 2020",49595,2322185
High income,,"Apr 30, 2020",50129.57143,2370210
High income,,"May 1, 2020",49937.57143,2421327
High income,,"May 2, 2020",51100,2478036
High income,,"May 3, 2020",47867.71429,2526383
High income,,"May 4, 2020",47311.28571,2569176
High income,,"May 5, 2020",46892.42857,2608262
High income,,"May 6, 2020",46956,2650877
High income,,"May 7, 2020",47087.14286,2699820
High income,,"May 8, 2020",46825,2749102
High income,,"May 9, 2020",45495.42857,2796504
High income,,"May 10, 2020",45082.71429,2841962
High income,,"May 11, 2020",44278,2879122
High income,,"May 12, 2020",43621.85714,2913615
High income,,"May 13, 2020",43402.57143,2954695
High income,,"May 14, 2020",42062,2994254
High income,,"May 15, 2020",41821.85714,3041855
High income,,"May 16, 2020",41429.42857,3086510
High income,,"May 17, 2020",41056,3129354
High income,,"May 18, 2020",40927.42857,3165614
High income,,"May 19, 2020",41436.71429,3203672
High income,,"May 20, 2020",41132,3242619
High income,,"May 21, 2020",41202,3282668
High income,,"May 22, 2020",40959.14286,3328569
High income,,"May 23, 2020",41057.85714,3373915
High income,,"May 24, 2020",40679.85714,3414113
High income,,"May 25, 2020",40803.14286,3451236
High income,,"May 26, 2020",40576.28571,3487706
High income,,"May 27, 2020",40397.57143,3525402
High income,,"May 28, 2020",39948.85714,3562310
High income,,"May 29, 2020",39649,3606112
High income,,"May 30, 2020",39538.71429,3650686
High income,,"May 31, 2020",39832.71429,3692942
High income,,"Jun 1, 2020",39915.57143,3730645
High income,,"Jun 2, 2020",40173.57143,3768921
High income,,"Jun 3, 2020",39907.42857,3804754
High income,,"Jun 4, 2020",40297.57143,3844393
High income,,"Jun 5, 2020",39817.28571,3884833
High income,,"Jun 6, 2020",39741.42857,3928876
High income,,"Jun 7, 2020",39746.85714,3971170
High income,,"Jun 8, 2020",40344.14286,4013054
High income,,"Jun 9, 2020",40128.85714,4049823
High income,,"Jun 10, 2020",40274.85714,4086678
High income,,"Jun 11, 2020",40374.28571,4127013
High income,,"Jun 12, 2020",40953.57143,4171508
High income,,"Jun 13, 2020",41544,4219684
High income,,"Jun 14, 2020",42220.42857,4266713
High income,,"Jun 15, 2020",41982.85714,4306934
High income,,"Jun 16, 2020",42326.14286,4346106
High income,,"Jun 17, 2020",43144.28571,4388688
High income,,"Jun 18, 2020",48426.85714,4466001
High income,,"Jun 19, 2020",48926.14286,4513991
High income,,"Jun 20, 2020",49200.85714,4564090
High income,,"Jun 21, 2020",50081.42857,4617283
High income,,"Jun 22, 2020",50483.42857,4660318
High income,,"Jun 23, 2020",52270.57143,4712000
High income,,"Jun 24, 2020",53770.28571,4765080
High income,,"Jun 25, 2020",50194,4817359
High income,,"Jun 26, 2020",51971.14286,4877789
High income,,"Jun 27, 2020",54365,4944645
High income,,"Jun 28, 2020",55261.71429,5004115
High income,,"Jun 29, 2020",57019.57143,5059455
High income,,"Jun 30, 2020",58554.71429,5121883
High income,,"Jul 1, 2020",59824.71429,5183853
High income,,"Jul 2, 2020",62361.14286,5253887
High income,,"Jul 3, 2020",59509.71429,5294357
Honduras,HND,"Mar 12, 2020",,2
Honduras,HND,"Mar 14, 2020",,3
Honduras,HND,"Mar 16, 2020",2,6
Honduras,HND,"Mar 17, 2020",2,8
Honduras,HND,"Mar 18, 2020",1.8,9
Honduras,HND,"Mar 19, 2020",2,12
Honduras,HND,"Mar 20, 2020",3.66667,24
Honduras,HND,"Mar 21, 2020",3.5,24
Honduras,HND,"Mar 22, 2020",3.28571,26
Honduras,HND,"Mar 23, 2020",3,27
Honduras,HND,"Mar 24, 2020",3.14286,30
Honduras,HND,"Mar 25, 2020",3.85714,36
Honduras,HND,"Mar 26, 2020",5.71429,52
Honduras,HND,"Mar 27, 2020",6.14286,67
Honduras,HND,"Mar 28, 2020",10.14286,95
Honduras,HND,"Mar 29, 2020",12,110
Honduras,HND,"Mar 30, 2020",16,139
Honduras,HND,"Mar 31, 2020",15.85714,141
Honduras,HND,"Apr 1, 2020",19.42857,172
Honduras,HND,"Apr 2, 2020",23.85714,219
Honduras,HND,"Apr 3, 2020",22.14286,222
Honduras,HND,"Apr 4, 2020",24.14286,264
Honduras,HND,"Apr 5, 2020",22.57143,268
Honduras,HND,"Apr 6, 2020",22.71429,298
Honduras,HND,"Apr 7, 2020",23.42857,305
Honduras,HND,"Apr 8, 2020",20,312
Honduras,HND,"Apr 9, 2020",17.71429,343
Honduras,HND,"Apr 10, 2020",22.85714,382
Honduras,HND,"Apr 11, 2020",18.28571,392
Honduras,HND,"Apr 12, 2020",17.85714,393
Honduras,HND,"Apr 13, 2020",14.14286,397
Honduras,HND,"Apr 14, 2020",14.57143,407
Honduras,HND,"Apr 15, 2020",15.28571,419
Honduras,HND,"Apr 16, 2020",11.85714,426
Honduras,HND,"Apr 17, 2020",8.57143,442
Honduras,HND,"Apr 18, 2020",9.28571,457
Honduras,HND,"Apr 19, 2020",11.28571,472
Honduras,HND,"Apr 20, 2020",11.42857,477
Honduras,HND,"Apr 21, 2020",12.42857,494
Honduras,HND,"Apr 22, 2020",13,510
Honduras,HND,"Apr 23, 2020",13.28571,519
Honduras,HND,"Apr 24, 2020",11,519
Honduras,HND,"Apr 25, 2020",19.14286,591
Honduras,HND,"Apr 26, 2020",22.14286,627
Honduras,HND,"Apr 27, 2020",26.28571,661
Honduras,HND,"Apr 28, 2020",28.42857,693
Honduras,HND,"Apr 29, 2020",32.57143,738
Honduras,HND,"Apr 30, 2020",36,771
Honduras,HND,"May 1, 2020",40.71429,804
Honduras,HND,"May 2, 2020",44,899
Honduras,HND,"May 3, 2020",54.71429,1010
Honduras,HND,"May 4, 2020",56.28571,1055
Honduras,HND,"May 5, 2020",69.28571,1178
Honduras,HND,"May 6, 2020",76,1270
Honduras,HND,"May 7, 2020",98.57143,1461
Honduras,HND,"May 8, 2020",125.85714,1685
Honduras,HND,"May 9, 2020",124.57143,1771
Honduras,HND,"May 10, 2020",117.14286,1830
Honduras,HND,"May 11, 2020",131,1972
Honduras,HND,"May 12, 2020",118.28571,2006
Honduras,HND,"May 13, 2020",115.71429,2080
Honduras,HND,"May 14, 2020",113.42857,2255
Honduras,HND,"May 15, 2020",90.42857,2318
Honduras,HND,"May 16, 2020",98.42857,2460
Honduras,HND,"May 17, 2020",105,2565
Honduras,HND,"May 18, 2020",96.28571,2646
Honduras,HND,"May 19, 2020",113.14286,2798
Honduras,HND,"May 20, 2020",125,2955
Honduras,HND,"May 21, 2020",120.71429,3100
Honduras,HND,"May 22, 2020",126.57143,3204
Honduras,HND,"May 23, 2020",145.28571,3477
Honduras,HND,"May 24, 2020",168.28571,3743
Honduras,HND,"May 25, 2020",186.28571,3950
Honduras,HND,"May 26, 2020",198.71429,4189
Honduras,HND,"May 27, 2020",206.57143,4401
Honduras,HND,"May 28, 2020",220,4640
Honduras,HND,"May 29, 2020",221.14286,4752
Honduras,HND,"May 30, 2020",201.28571,4886
Honduras,HND,"May 31, 2020",193,5094
Honduras,HND,"Jun 1, 2020",178.85714,5202
Honduras,HND,"Jun 2, 2020",167.57143,5362
Honduras,HND,"Jun 3, 2020",160.85714,5527
Honduras,HND,"Jun 4, 2020",150,5690
Honduras,HND,"Jun 5, 2020",161.14286,5880
Honduras,HND,"Jun 6, 2020",155,5971
Honduras,HND,"Jun 7, 2020",151.57143,6155
Honduras,HND,"Jun 8, 2020",160.71429,6327
Honduras,HND,"Jun 9, 2020",155.42857,6450
Honduras,HND,"Jun 10, 2020",201.14286,6935
Honduras,HND,"Jun 11, 2020",238.57143,7360
Honduras,HND,"Jun 12, 2020",255.57143,7669
Honduras,HND,"Jun 13, 2020",308.71429,8132
Honduras,HND,"Jun 14, 2020",328.57143,8455
Honduras,HND,"Jun 15, 2020",361.57143,8858
Honduras,HND,"Jun 16, 2020",389.71429,9178
Honduras,HND,"Jun 17, 2020",388.71429,9656
Honduras,HND,"Jun 18, 2020",419.85714,10299
Honduras,HND,"Jun 19, 2020",438.57143,10739
Honduras,HND,"Jun 20, 2020",446.57143,11258
Honduras,HND,"Jun 21, 2020",542.14286,12250
Honduras,HND,"Jun 22, 2020",558.71429,12769
Honduras,HND,"Jun 23, 2020",596.85714,13356
Honduras,HND,"Jun 24, 2020",612.42857,13943
Honduras,HND,"Jun 25, 2020",610.28571,14571
Honduras,HND,"Jun 26, 2020",661,15366
Honduras,HND,"Jun 27, 2020",676.57143,15994
Honduras,HND,"Jun 28, 2020",679.57143,17007
Honduras,HND,"Jun 29, 2020",759,18082
Honduras,HND,"Jun 30, 2020",780.28571,18818
Honduras,HND,"Jul 1, 2020",802.14286,19558
Honduras,HND,"Jul 2, 2020",813,20262
Honduras,HND,"Jul 3, 2020",822,21120
Hungary,HUN,"Mar 5, 2020",,2
Hungary,HUN,"Mar 7, 2020",,4
Hungary,HUN,"Mar 8, 2020",2.33333,7
Hungary,HUN,"Mar 9, 2020",2,8
Hungary,HUN,"Mar 10, 2020",1.8,9
Hungary,HUN,"Mar 11, 2020",2,12
Hungary,HUN,"Mar 12, 2020",1.83333,13
Hungary,HUN,"Mar 13, 2020",2,16
Hungary,HUN,"Mar 14, 2020",3,25
Hungary,HUN,"Mar 15, 2020",3.42857,31
Hungary,HUN,"Mar 16, 2020",4.42857,39
Hungary,HUN,"Mar 17, 2020",5.85714,50
Hungary,HUN,"Mar 18, 2020",5.42857,50
Hungary,HUN,"Mar 19, 2020",8.57143,73
Hungary,HUN,"Mar 20, 2020",9.85714,85
Hungary,HUN,"Mar 21, 2020",11.14286,103
Hungary,HUN,"Mar 22, 2020",14.28571,131
Hungary,HUN,"Mar 23, 2020",18.28571,167
Hungary,HUN,"Mar 24, 2020",19.57143,187
Hungary,HUN,"Mar 25, 2020",25.14286,226
Hungary,HUN,"Mar 26, 2020",26.85714,261
Hungary,HUN,"Mar 27, 2020",30.71429,300
Hungary,HUN,"Mar 28, 2020",34.28571,343
Hungary,HUN,"Mar 29, 2020",39.57143,408
Hungary,HUN,"Mar 30, 2020",40,447
Hungary,HUN,"Mar 31, 2020",43.57143,492
Hungary,HUN,"Apr 1, 2020",42.71429,525
Hungary,HUN,"Apr 2, 2020",46.28571,585
Hungary,HUN,"Apr 3, 2020",46.14286,623
Hungary,HUN,"Apr 4, 2020",47.85714,678
Hungary,HUN,"Apr 5, 2020",46.42857,733
Hungary,HUN,"Apr 6, 2020",42.42857,744
Hungary,HUN,"Apr 7, 2020",46.42857,817
Hungary,HUN,"Apr 8, 2020",52.85714,895
Hungary,HUN,"Apr 9, 2020",56.42857,980
Hungary,HUN,"Apr 10, 2020",81,1190
Hungary,HUN,"Apr 11, 2020",90.28571,1310
Hungary,HUN,"Apr 12, 2020",96.71429,1410
Hungary,HUN,"Apr 13, 2020",102,1458
Hungary,HUN,"Apr 14, 2020",99.28571,1512
Hungary,HUN,"Apr 15, 2020",97.71429,1579
Hungary,HUN,"Apr 16, 2020",96,1652
Hungary,HUN,"Apr 17, 2020",81.85714,1763
Hungary,HUN,"Apr 18, 2020",74.85714,1834
Hungary,HUN,"Apr 19, 2020",72.28571,1916
Hungary,HUN,"Apr 20, 2020",75.14286,1984
Hungary,HUN,"Apr 21, 2020",83.71429,2098
Hungary,HUN,"Apr 22, 2020",84.14286,2168
Hungary,HUN,"Apr 23, 2020",90.28571,2284
Hungary,HUN,"Apr 24, 2020",88.57143,2383
Hungary,HUN,"Apr 25, 2020",87,2443
Hungary,HUN,"Apr 26, 2020",83.42857,2500
Hungary,HUN,"Apr 27, 2020",85.57143,2583
